run_id,repeat,fold,population,population_state,training_id_hash,validation_id_hash,eligible_training_id_hash,eligible_validation_id_hash,centers,boundary,n_train_before_eligibility,n_validation_before_eligibility,n_train_after_eligibility,n_validation_after_eligibility,train_events,train_censors,validation_events,validation_censors,train_structural_absence,train_small_roi_1_9,train_extractable,validation_structural_absence,validation_small_roi_1_9,validation_extractable,n_structural_absence,n_small_roi_1_9,n_extractable,inner_5fold_feasible,paired_comparator_run_id,paired_population_equal,R_low_candidate_hash,R_high_candidate_hash,B_data_read,B_reader_invoked,B_source_opened,B_statistics_generated,performance_generated,binding_W04_modeling_protocol_sha256,binding_W03_candidate_freeze_sha256,binding_W07_outer_split_config_sha256,binding_W07_outer_split_artifact_sha256,binding_W07A_protocol_sha256,binding_W07A_amendment_json_sha256,binding_P4R_reconciliation_sha256
M2_dual_radiomics,9,1,dual_radiomics,dual_radiomics,2a9eee38bdb94da38387725d663243a049393510111787e92e1568e8b77ce13f,9b69c2d0d797651b5c3bcf29bc3df270b50f9b2c82897e1a69cdc18f3f56e013,5a231b3e7e8855d5c3054b99fb49f05e0bf2ac406a57ff9e91f996ef72a1f204,4b6481d1c0e3d5ab076cd5a512e93e6145ce05d8f8ae38949924ebbcf0873e69,"[2.115721868098147,3.568275146470442]",2.8419985072842944,314,79,279,71,64,215,18,53,20,15,279,7,1,71,27,16,350,True,M3L_dual_radiomics,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M3L_dual_radiomics,9,1,dual_radiomics,dual_radiomics,2a9eee38bdb94da38387725d663243a049393510111787e92e1568e8b77ce13f,9b69c2d0d797651b5c3bcf29bc3df270b50f9b2c82897e1a69cdc18f3f56e013,5a231b3e7e8855d5c3054b99fb49f05e0bf2ac406a57ff9e91f996ef72a1f204,4b6481d1c0e3d5ab076cd5a512e93e6145ce05d8f8ae38949924ebbcf0873e69,"[2.115721868098147,3.568275146470442]",2.8419985072842944,314,79,279,71,64,215,18,53,20,15,279,7,1,71,27,16,350,True,M2_dual_radiomics,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M3H_dual_radiomics,9,1,dual_radiomics,dual_radiomics,2a9eee38bdb94da38387725d663243a049393510111787e92e1568e8b77ce13f,9b69c2d0d797651b5c3bcf29bc3df270b50f9b2c82897e1a69cdc18f3f56e013,5a231b3e7e8855d5c3054b99fb49f05e0bf2ac406a57ff9e91f996ef72a1f204,4b6481d1c0e3d5ab076cd5a512e93e6145ce05d8f8ae38949924ebbcf0873e69,"[2.115721868098147,3.568275146470442]",2.8419985072842944,314,79,279,71,64,215,18,53,20,15,279,7,1,71,27,16,350,True,M2_dual_radiomics,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M4,9,1,dual_radiomics,dual_radiomics,2a9eee38bdb94da38387725d663243a049393510111787e92e1568e8b77ce13f,9b69c2d0d797651b5c3bcf29bc3df270b50f9b2c82897e1a69cdc18f3f56e013,5a231b3e7e8855d5c3054b99fb49f05e0bf2ac406a57ff9e91f996ef72a1f204,4b6481d1c0e3d5ab076cd5a512e93e6145ce05d8f8ae38949924ebbcf0873e69,"[2.115721868098147,3.568275146470442]",2.8419985072842944,314,79,279,71,64,215,18,53,20,15,279,7,1,71,27,16,350,True,M2_dual_radiomics,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M0-R,9,1,main,main,2a9eee38bdb94da38387725d663243a049393510111787e92e1568e8b77ce13f,9b69c2d0d797651b5c3bcf29bc3df270b50f9b2c82897e1a69cdc18f3f56e013,2a9eee38bdb94da38387725d663243a049393510111787e92e1568e8b77ce13f,9b69c2d0d797651b5c3bcf29bc3df270b50f9b2c82897e1a69cdc18f3f56e013,"[2.115721868098147,3.568275146470442]",2.8419985072842944,314,79,314,79,71,243,18,61,0,0,0,0,0,0,0,0,0,True,none,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M1-R,9,1,main,main,2a9eee38bdb94da38387725d663243a049393510111787e92e1568e8b77ce13f,9b69c2d0d797651b5c3bcf29bc3df270b50f9b2c82897e1a69cdc18f3f56e013,2a9eee38bdb94da38387725d663243a049393510111787e92e1568e8b77ce13f,9b69c2d0d797651b5c3bcf29bc3df270b50f9b2c82897e1a69cdc18f3f56e013,"[2.115721868098147,3.568275146470442]",2.8419985072842944,314,79,314,79,71,243,18,61,0,0,0,0,0,0,0,0,0,True,none,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M2-R,9,1,main,main,2a9eee38bdb94da38387725d663243a049393510111787e92e1568e8b77ce13f,9b69c2d0d797651b5c3bcf29bc3df270b50f9b2c82897e1a69cdc18f3f56e013,2a9eee38bdb94da38387725d663243a049393510111787e92e1568e8b77ce13f,9b69c2d0d797651b5c3bcf29bc3df270b50f9b2c82897e1a69cdc18f3f56e013,"[2.115721868098147,3.568275146470442]",2.8419985072842944,314,79,314,79,71,243,18,61,0,0,0,0,0,0,0,0,0,True,none,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M3L_vs_M3H,9,1,dual_radiomics,comparison_only,2a9eee38bdb94da38387725d663243a049393510111787e92e1568e8b77ce13f,9b69c2d0d797651b5c3bcf29bc3df270b50f9b2c82897e1a69cdc18f3f56e013,5a231b3e7e8855d5c3054b99fb49f05e0bf2ac406a57ff9e91f996ef72a1f204,4b6481d1c0e3d5ab076cd5a512e93e6145ce05d8f8ae38949924ebbcf0873e69,"[2.115721868098147,3.568275146470442]",2.8419985072842944,314,79,279,71,64,215,18,53,20,15,279,7,1,71,27,16,350,True,M3H_dual_radiomics,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M0,9,2,main,main,b67a7ab99456ced5aacd3fbe6c4f15be7697ec608a597f6ad142dd75b6e5446b,75da197c5c089f59cbb0c7c44e10ec8ab2977b4692ffdf39fc138f38c644d8d2,b67a7ab99456ced5aacd3fbe6c4f15be7697ec608a597f6ad142dd75b6e5446b,75da197c5c089f59cbb0c7c44e10ec8ab2977b4692ffdf39fc138f38c644d8d2,"[2.114479444331697,3.520696595987607]",2.817588020159652,314,79,314,79,71,243,18,61,0,0,0,0,0,0,0,0,0,True,none,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M1,9,2,main,main,b67a7ab99456ced5aacd3fbe6c4f15be7697ec608a597f6ad142dd75b6e5446b,75da197c5c089f59cbb0c7c44e10ec8ab2977b4692ffdf39fc138f38c644d8d2,b67a7ab99456ced5aacd3fbe6c4f15be7697ec608a597f6ad142dd75b6e5446b,75da197c5c089f59cbb0c7c44e10ec8ab2977b4692ffdf39fc138f38c644d8d2,"[2.114479444331697,3.520696595987607]",2.817588020159652,314,79,314,79,71,243,18,61,0,0,0,0,0,0,0,0,0,True,none,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M2,9,2,main,main,b67a7ab99456ced5aacd3fbe6c4f15be7697ec608a597f6ad142dd75b6e5446b,75da197c5c089f59cbb0c7c44e10ec8ab2977b4692ffdf39fc138f38c644d8d2,b67a7ab99456ced5aacd3fbe6c4f15be7697ec608a597f6ad142dd75b6e5446b,75da197c5c089f59cbb0c7c44e10ec8ab2977b4692ffdf39fc138f38c644d8d2,"[2.114479444331697,3.520696595987607]",2.817588020159652,314,79,314,79,71,243,18,61,0,0,0,0,0,0,0,0,0,True,none,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M0_W_available,9,2,W_available,W_available,b67a7ab99456ced5aacd3fbe6c4f15be7697ec608a597f6ad142dd75b6e5446b,75da197c5c089f59cbb0c7c44e10ec8ab2977b4692ffdf39fc138f38c644d8d2,b67a7ab99456ced5aacd3fbe6c4f15be7697ec608a597f6ad142dd75b6e5446b,75da197c5c089f59cbb0c7c44e10ec8ab2977b4692ffdf39fc138f38c644d8d2,"[2.114479444331697,3.520696595987607]",2.817588020159652,314,79,314,79,71,243,18,61,0,0,0,0,0,0,0,0,0,True,M5,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M5,9,2,W_available,W_available,b67a7ab99456ced5aacd3fbe6c4f15be7697ec608a597f6ad142dd75b6e5446b,75da197c5c089f59cbb0c7c44e10ec8ab2977b4692ffdf39fc138f38c644d8d2,b67a7ab99456ced5aacd3fbe6c4f15be7697ec608a597f6ad142dd75b6e5446b,75da197c5c089f59cbb0c7c44e10ec8ab2977b4692ffdf39fc138f38c644d8d2,"[2.114479444331697,3.520696595987607]",2.817588020159652,314,79,314,79,71,243,18,61,0,0,0,0,0,0,0,0,0,True,M0_W_available,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M2_R_low,9,2,R_low,R_low,b67a7ab99456ced5aacd3fbe6c4f15be7697ec608a597f6ad142dd75b6e5446b,75da197c5c089f59cbb0c7c44e10ec8ab2977b4692ffdf39fc138f38c644d8d2,d5d856ae356a96d4549985905a2bdf7a3a940dfd0909813daf83a3caa8ed050a,12c981c4fa748f87cf6009f1cddcfa74dafb70b28965584f951c2ca2e9674a08,"[2.114479444331697,3.520696595987607]",2.817588020159652,314,79,313,78,71,242,17,61,1,0,313,0,1,78,1,1,391,True,M3L,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M3L,9,2,R_low,R_low,b67a7ab99456ced5aacd3fbe6c4f15be7697ec608a597f6ad142dd75b6e5446b,75da197c5c089f59cbb0c7c44e10ec8ab2977b4692ffdf39fc138f38c644d8d2,d5d856ae356a96d4549985905a2bdf7a3a940dfd0909813daf83a3caa8ed050a,12c981c4fa748f87cf6009f1cddcfa74dafb70b28965584f951c2ca2e9674a08,"[2.114479444331697,3.520696595987607]",2.817588020159652,314,79,313,78,71,242,17,61,1,0,313,0,1,78,1,1,391,True,M2_R_low,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M2_R_high,9,2,R_high,R_high,b67a7ab99456ced5aacd3fbe6c4f15be7697ec608a597f6ad142dd75b6e5446b,75da197c5c089f59cbb0c7c44e10ec8ab2977b4692ffdf39fc138f38c644d8d2,80325074f381bf960b5dba63aad9ec34cd5e2f82415db6e3655b8a8fa82edd3a,586931d75af30d3a1b4c364da5b377441dd79e10c9cd1ff89ce83f35940738f0,"[2.114479444331697,3.520696595987607]",2.817588020159652,314,79,286,69,69,217,15,54,19,9,286,5,5,69,24,14,355,True,M3H,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
