影像号,变体,尺度mm,K,聚类中心,聚类中心间距,ROI_Dice,common_voxels,adjusted_rand_index,unassigned_R1,unassigned_R2,H-low_Dice,H-low_fraction_R1,H-low_fraction_R2,R1_H-low_components,R1_H-low_largest_component_ml,R1_H-low_largest_component_fraction,R1_H-low_voxels,R1_H-low_volume_ml,R1_H-low_effective_bins,R1_H-low_texture_eligible,R2_H-low_components,R2_H-low_largest_component_ml,R2_H-low_largest_component_fraction,R2_H-low_voxels,R2_H-low_volume_ml,R2_H-low_effective_bins,R2_H-low_texture_eligible,H-high_Dice,H-high_fraction_R1,H-high_fraction_R2,R1_H-high_components,R1_H-high_largest_component_ml,R1_H-high_largest_component_fraction,R1_H-high_voxels,R1_H-high_volume_ml,R1_H-high_effective_bins,R1_H-high_texture_eligible,R2_H-high_components,R2_H-high_largest_component_ml,R2_H-high_largest_component_fraction,R2_H-high_voxels,R2_H-high_volume_ml,R2_H-high_effective_bins,R2_H-high_texture_eligible,R1_H_high_fraction,R1_H_high_largest_component_fraction,R1_H_high_component_density,R1_habitat_interface_density,R1_H_high_radial_index,R1_signal_contrast,R2_H_high_fraction,R2_H_high_largest_component_fraction,R2_H_high_component_density,R2_habitat_interface_density,R2_H_high_radial_index,R2_signal_contrast,H-mid_Dice,H-mid_fraction_R1,H-mid_fraction_R2,R1_H-mid_components,R1_H-mid_largest_component_ml,R1_H-mid_largest_component_fraction,R1_H-mid_voxels,R1_H-mid_volume_ml,R1_H-mid_effective_bins,R1_H-mid_texture_eligible,R2_H-mid_components,R2_H-mid_largest_component_ml,R2_H-mid_largest_component_fraction,R2_H-mid_voxels,R2_H-mid_volume_ml,R2_H-mid_effective_bins,R2_H-mid_texture_eligible
IMG-D0FB6C7AE7,primary_1x1x2,6.0,2,1.8815602;3.1698066,1.288246407925611,0.6410220412747438,4566,0.35658781622097857,0,0,0.9817361894024803,0.9843582601242769,0.9633573441904165,1,9.188,1.0,4594,9.188,13,1,1,18.456,1.0,9228,18.456,19,1,0.3816793893129771,0.015641739875723162,0.036642655809583466,2,0.096,0.6575342465753424,73,0.146,10,0,3,0.546,0.7777777777777778,351,0.702,16,1,0.015641739875723162,0.6575342465753424,0.2142704092564817,0.014248982215556032,0.26407676087154686,1.418997049331665,0.036642655809583466,0.7777777777777778,0.15659254619480112,0.027455893099488465,0.18024521654833622,1.233419418334961,,,,,,,,,,,,,,,,,
IMG-1815129EC4,primary_1x1x2,6.0,2,1.8815602;3.1698066,1.288246407925611,0.8566391650800367,42518,-0.0033486774522523037,0,0,0.8232754445443853,0.9973830356786129,0.704972667601455,1,99.854,1.0,49927,99.854,20,1,1,69.382,1.0,34691,69.382,24,1,0.0,0.002616964321387191,0.295027332398545,2,0.25,0.9541984732824428,131,0.262,11,0,8,25.118,0.8650640584102494,14518,29.036,26,1,0.002616964321387191,0.9541984732824428,0.01997682688081825,0.0012385632666107316,0.09609828873174615,0.42376184463500977,0.295027332398545,0.8650640584102494,0.08128594362819809,0.058048324493486965,0.36838704096730096,0.23848628997802734,,,,,,,,,,,,,,,,,
IMG-AD73EFA971,primary_1x1x2,6.0,2,1.8815602;3.1698066,1.288246407925611,0.7304497493077902,9761,0.0,0,0,0.9558194266153188,0.932387706855792,1.0,1,23.663999999999998,1.0,11832,23.663999999999998,20,1,1,28.071999999999992,1.0,14036,28.071999999999992,28,1,0.0,0.06761229314420804,0.0,6,1.3259999999999998,0.7727272727272727,858,1.7159999999999995,16,1,0,0.0,0.0,0,0.0,0,0,0.06761229314420804,0.7727272727272727,0.23640661938534285,0.021513002364066197,0.2948465198917645,0.39000535011291504,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
IMG-D31CF4ABF7,primary_1x1x2,6.0,2,1.8815602;3.1698066,1.288246407925611,0.708029197080292,4753,-0.00042078668497484695,0,0,0.0,0.027998384708574506,0.004835751208937802,5,0.3499999999999999,0.8413461538461539,208,0.4159999999999999,11,0,9,0.011999999999999999,0.20689655172413793,29,0.057999999999999996,8,0,0.9995790359924226,0.9720016152914255,0.9951642487910622,1,14.441999999999998,1.0,7221,14.441999999999998,23,1,4,11.927999999999999,0.9993297587131368,5968,11.935999999999998,27,1,0.9720016152914255,1.0,0.0673038093956118,0.014941445685825817,0.33511912152121603,1.6481701135635376,0.9951642487910622,0.9993297587131368,0.3335000833750209,0.006503251625812907,0.3270347642535173,1.578705072402954,,,,,,,,,,,,,,,,,
IMG-182FA24923,primary_1x1x2,6.0,2,1.8815602;3.1698066,1.288246407925611,0.7349436812292467,5644,1.0,0,0,1.0,1.0,1.0,1,11.433999999999997,1.0,5717,11.433999999999997,5,1,2,19.281999999999996,0.9998962870773699,9642,19.283999999999995,8,1,,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
IMG-B1DBEB52F4,primary_1x1x2,6.0,2,1.8815602;3.1698066,1.288246407925611,0.6065254849647046,21824,0.08416810384862781,0,0,0.08695652173913043,0.017062822209042382,0.0022979318613248075,3,0.5659999999999998,0.7566844919786097,374,0.7479999999999999,14,1,5,0.11599999999999998,0.5043478260869565,115,0.22999999999999995,14,0,0.9917470004854706,0.9829371777909576,0.9977020681386752,2,43.03799999999999,0.9987932234857275,21545,43.08999999999999,30,1,1,99.85999999999997,1.0,49930,99.85999999999997,41,1,0.9829371777909576,0.9987932234857275,0.0456225192755144,0.006295907660020986,0.30193753419504116,1.491569995880127,0.9977020681386752,1.0,0.009991008092716558,0.0028274552902387852,0.2890190009831678,2.2533257007598877,,,,,,,,,,,,,,,,,
IMG-825C59B3C8,primary_1x1x2,6.0,2,1.8815602;3.1698066,1.288246407925611,0.8786427040046584,16598,0.36233901739611785,0,0,0.7250896356207788,0.25197255574614064,0.4815928244049086,3,8.501999999999999,0.9646017699115044,4407,8.813999999999998,17,1,3,19.421999999999997,0.9937576749897666,9772,19.543999999999997,19,1,0.84450313634863,0.7480274442538594,0.5184071755950914,1,26.165999999999993,1.0,13083,26.165999999999993,22,1,5,20.949999999999996,0.9958170928795513,10519,21.037999999999997,23,1,0.7480274442538594,1.0,0.02858776443682105,0.06283590623213264,0.3579519058095548,0.7939250469207764,0.5184071755950914,0.9958170928795513,0.12320733330047806,0.045315657187915824,0.3143651933984207,0.7209823131561279,,,,,,,,,,,,,,,,,
IMG-DA4569F340,primary_1x1x2,6.0,2,1.8815602;3.1698066,1.288246407925611,0.649894802811227,7259,1.0,0,0,1.0,1.0,1.0,1,15.181999999999999,1.0,7591,15.181999999999999,10,1,2,29.491999999999997,0.9998643883916464,14748,29.495999999999995,12,1,,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
IMG-8BF8DD5DE4,primary_1x1x2,6.0,2,1.8815602;3.1698066,1.288246407925611,0.717425431711146,9597,0.901013057807333,0,0,0.9834969412434201,0.7375709202807962,0.7161724243350658,1,15.34,1.0,7670,15.34,16,1,3,23.224,0.9913771023648937,11713,23.426,19,1,0.9548286604361371,0.26242907971920376,0.2838275756649343,2,5.308,0.9725174056430927,2729,5.458,13,1,7,7.898,0.8507109004739336,4642,9.284,17,1,0.26242907971920376,0.9725174056430927,0.09616309260505819,0.05101452062698336,0.30819057535288497,0.5787761211395264,0.2838275756649343,0.8507109004739336,0.21400183430143688,0.08413329257107918,0.3571440630687552,0.5267832279205322,,,,,,,,,,,,,,,,,
IMG-16B3264BD9,primary_1x1x2,6.0,2,1.8815602;3.1698066,1.288246407925611,0.6534130404559989,2350,0.4185961386981098,0,0,0.8897772701313535,0.7606401089547157,0.7918233082706767,3,4.429999999999998,0.9914950760966875,2234,4.467999999999998,16,1,2,6.695999999999998,0.9934718100890207,3370,6.739999999999998,21,1,0.67779632721202,0.2393598910452843,0.20817669172932332,4,1.3159999999999996,0.9359886201991465,703,1.4059999999999995,12,1,8,1.2959999999999996,0.7313769751693002,886,1.7719999999999994,17,1,0.2393598910452843,0.9359886201991465,0.6809669731018048,0.08580183861082738,0.42678364606204355,0.5562529563903809,0.20817669172932332,0.7313769751693002,0.9398496240601507,0.10655545112781957,0.3735156217733843,0.4221968650817871,,,,,,,,,,,,,,,,,
IMG-34B5A93F0D,primary_1x1x2,6.0,2,1.8815602;3.1698066,1.288246407925611,0.6217367820920603,20720,-0.0038313557846153643,0,0,0.9328388957560775,0.9509695569175123,0.8224292101341282,1,75.71999999999998,1.0,37860,75.71999999999998,19,1,2,44.13799999999999,0.9997734891727824,22074,44.147999999999996,26,1,0.0,0.04903044308248769,0.17757078986587183,1,3.9039999999999995,1.0,1952,3.9039999999999995,16,1,5,8.017999999999999,0.8411665967268149,4766,9.531999999999998,21,1,0.04903044308248769,1.0,0.012559027428915908,0.015598312066713556,0.48628492776598786,1.3722853660583496,0.17757078986587183,0.8411665967268149,0.09314456035767513,0.029936661698956785,0.33017547312222406,0.7072787284851074,,,,,,,,,,,,,,,,,
IMG-893073F906,primary_1x1x2,6.0,2,1.8815602;3.1698066,1.288246407925611,0.6702867688813174,9443,-0.0005795877309689182,0,0,0.0,0.08098363686789313,0.009620369836972176,4,0.854,0.4874429223744292,876,1.752,16,1,7,0.146,0.437125748502994,167,0.334,16,0,0.9592770154846532,0.9190163631321069,0.9903796301630278,1,19.882,1.0,9941,19.882,19,1,1,34.384,1.0,17192,34.384,35,1,0.9190163631321069,1.0,0.046223537025053156,0.032032911158361835,0.3487648868058743,1.0159895420074463,0.9903796301630278,1.0,0.028803502505904716,0.007172072123970275,0.3442677020430593,1.5127806663513184,,,,,,,,,,,,,,,,,
IMG-EE9195B25E,primary_1x1x2,6.0,2,1.8815602;3.1698066,1.288246407925611,0.7842258331332213,14696,0.5980852986022869,0,0,0.8902077151335311,0.46246086203450804,0.5766868435107708,3,13.825999999999997,0.9958225295303947,6942,13.883999999999997,17,1,1,25.913999999999994,1.0,12957,25.913999999999994,23,1,0.8829690026006888,0.537539137965492,0.4233131564892291,4,15.849999999999996,0.9821539224191349,8069,16.137999999999998,19,1,9,18.531999999999996,0.9742403532751551,9511,19.021999999999995,25,1,0.537539137965492,0.9821539224191349,0.1332356272067151,0.06198787555792419,0.3819041848979632,0.4440310001373291,0.4233131564892291,0.9742403532751551,0.20028484956382414,0.05741499020829624,0.33850480922473225,0.43279099464416504,,,,,,,,,,,,,,,,,
IMG-8F0C09D99C,primary_1x1x2,6.0,2,1.8815602;3.1698066,1.288246407925611,0.8005340453938585,4497,0.9678381239576401,0,0,0.9705882352941176,0.030563114925685576,0.0647259213378755,5,0.21199999999999994,0.726027397260274,146,0.2919999999999999,11,0,7,0.30799999999999994,0.3684210526315789,418,0.8359999999999997,14,1,0.9990827791790874,0.9694368850743145,0.9352740786621245,1,9.261999999999999,1.0,4631,9.261999999999999,20,1,1,12.079999999999998,1.0,6040,12.079999999999998,22,1,0.9694368850743145,1.0,0.10466820180029308,0.021038308561858905,0.4020352505104074,0.5647566318511963,0.9352740786621245,1.0,0.07742335088262622,0.04552493031898421,0.38459245806197845,0.5515482425689697,,,,,,,,,,,,,,,,,
IMG-EDA063D47C,primary_1x1x2,6.0,2,1.8815602;3.1698066,1.288246407925611,0.6419822412522374,9146,-0.016565480904974415,0,0,0.6157764865079997,0.9512691442647532,0.2716120275631656,1,17.764,1.0,8882,17.764,16,1,2,9.906,0.9519507976167596,5203,10.406,20,1,0.15744458020596963,0.04873085573524687,0.7283879724368344,3,0.774,0.8505494505494505,455,0.91,18,1,5,27.896,0.9996416541245611,13953,27.906,26,1,0.04873085573524687,0.8505494505494505,0.1606511727535611,0.026935846631680412,0.38071952208727067,0.7718758583068848,0.7283879724368344,0.9996416541245611,0.13050741282104825,0.05215076216329088,0.38047981397735436,0.40474700927734375,,,,,,,,,,,,,,,,,
IMG-7350051976,primary_1x1x2,6.0,2,1.8815602;3.1698066,1.288246407925611,0.784175966709001,14510,0.36629872259358104,0,0,0.916653206267162,0.9248058847568451,0.8211422172452407,1,27.155999999999995,1.0,13578,27.155999999999995,15,1,4,36.647999999999996,0.999563604625791,18332,36.663999999999994,22,1,0.5150375939849624,0.07519411524315488,0.17885778275475925,1,2.2079999999999997,1.0,1104,2.2079999999999997,14,1,9,7.933999999999999,0.993488605058853,3993,7.985999999999999,22,1,0.07519411524315488,1.0,0.03405530581664624,0.024451709576351996,0.3520673982754421,0.6996241807937622,0.17885778275475925,0.993488605058853,0.20156774916013442,0.058051511758118714,0.3793525173216703,0.5048871040344238,,,,,,,,,,,,,,,,,
IMG-4950E13031,primary_1x1x2,6.0,2,1.8815602;3.1698066,1.288246407925611,0.7374535629854779,10918,0.0,0,0,0.9999083997435193,0.9998299030447355,0.9975352901635671,1,23.511999999999997,1.0,11756,23.511999999999997,15,1,2,35.60799999999999,0.9997753818508536,17808,35.61599999999999,20,1,0.0,0.00017009695526450075,0.002464709836432893,1,0.003999999999999999,1.0,2,0.003999999999999999,2,0,6,0.039999999999999994,0.45454545454545453,44,0.08799999999999998,12,0,0.00017009695526450075,1.0,0.0425242388161252,0.00034019391052900156,0.12309149097933271,0.7812962532043457,0.002464709836432893,0.45454545454545453,0.16804839793860635,0.002632758234371499,0.12816752708353665,1.2543666362762451,,,,,,,,,,,,,,,,,
IMG-9E2C4ABE0B,primary_1x1x2,6.0,3,1.499904;2.3261729;3.4900949,0.8262688751652667,0.5847432074776374,8727,0.0,0,0,0.0,0.029923215898825656,0.05535178392797599,2,0.5159999999999999,0.9735849056603774,265,0.5299999999999999,11,1,7,1.4319999999999997,0.6161790017211703,1162,2.3239999999999994,22,1,,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.011912827461607949,,,0.0,0.0,0.0,0.022578954889725146,,,0.9845831636511723,0.9700767841011744,0.944648216072024,1.0,17.181999999999995,1.0,8591.0,17.181999999999995,15.0,1.0,1.0,39.66199999999999,1.0,19831.0,39.66199999999999,24.0,1.0
IMG-D0FB6C7AE7,primary_1x1x2,6.0,3,1.499904;2.3261729;3.4900949,0.8262688751652667,0.6410220412747438,4566,0.069249147655588,0,0,0.5838347698812815,0.947932290550675,0.5533980582524272,1,8.848,1.0,4424,8.848,12,1,1,10.602,1.0,5301,10.602,17,1,0.0,0.0,0.01712078505063159,0,0.0,0.0,0,0.0,0,0,1,0.328,1.0,164,0.328,15,0,0.0,0.0,0.0,0.03824726805228198,,,0.01712078505063159,1.0,0.05219751539826704,0.10074120471865539,0.17538226777211108,1.7161461114883423,0.0750260507120528,0.052067709449325046,0.4294811566969412,2.0,0.446,0.9176954732510288,243.0,0.486,12.0,0.0,2.0,8.12,0.9868740884783666,4114.0,8.228,19.0,1.0
IMG-1815129EC4,primary_1x1x2,6.0,3,1.499904;2.3261729;3.4900949,0.8262688751652667,0.8566391650800367,42518,-0.013835109394616253,0,0,0.02634054562558796,0.10455871189420272,0.0008128594362819809,8,8.978,0.857661444401987,5234,10.468,12,1,1,0.08,1.0,40,0.08,7,0,0.0,0.0,0.036456745717246844,0,0.0,0.0,0,0.0,0,0,3,3.578,0.9972129319955407,1794,3.588,24,1,0.0,0.0,0.0,0.03330137041032402,,,0.036456745717246844,0.9972129319955407,0.030482228860574282,0.011695015139507001,0.311013753405417,1.0476438999176025,0.9623171416709405,0.8954412881057973,0.9627303948464712,2.0,89.64,0.9999107620917366,44824.0,89.648,20.0,1.0,1.0,94.75,1.0,47375.0,94.75,24.0,1.0
IMG-AD73EFA971,primary_1x1x2,6.0,3,1.499904;2.3261729;3.4900949,0.8262688751652667,0.7304497493077902,9761,0.12344842061739936,0,0,0.2741031390134529,0.15256107171000788,0.39298945568538046,6,2.8219999999999996,0.7288223140495868,1936,3.871999999999999,16,1,1,11.031999999999998,1.0,5516,11.031999999999998,18,1,0.0,7.880220646178094e-05,0.0,1,0.0019999999999999996,1.0,1,0.0019999999999999996,1,0,0,0.0,0.0,0,0.0,0,0,7.880220646178094e-05,1.0,0.03940110323089048,0.03684003152088259,0.13245323570650436,1.3887972831726074,0.0,0.0,0.0,0.07110287831290966,,,0.8377107754027455,0.8473601260835303,0.6070105443146195,4.0,21.379999999999995,0.9941411699060727,10753.0,21.505999999999997,20.0,1.0,2.0,17.007999999999996,0.9981220657276996,8520.0,17.039999999999996,27.0,1.0
IMG-D31CF4ABF7,primary_1x1x2,6.0,3,1.499904;2.3261729;3.4900949,0.8262688751652667,0.708029197080292,4753,0.34317948608536214,0,0,,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0.961926091825308,0.8097994346480011,0.9406369851592463,1,12.031999999999998,1.0,6016,12.031999999999998,23,1,4,11.273999999999997,0.9992909058677539,5641,11.281999999999998,26,1,0.8097994346480011,1.0,0.0673038093956118,0.06467896082918294,0.33962204254368894,,0.9406369851592463,0.9992909058677539,0.3335000833750209,0.028681007170251797,0.3312675137543944,,0.4097222222222222,0.19020056535199892,0.05936301484075371,8.0,2.5559999999999996,0.9044585987261147,1413.0,2.8259999999999996,19.0,1.0,10.0,0.6319999999999999,0.8876404494382022,356.0,0.7119999999999999,16.0,1.0
IMG-182FA24923,primary_1x1x2,6.0,3,1.499904;2.3261729;3.4900949,0.8262688751652667,0.7349436812292467,5644,1.0,0,0,1.0,1.0,1.0,1,11.433999999999997,1.0,5717,11.433999999999997,5,1,2,19.281999999999996,0.9998962870773699,9642,19.283999999999995,8,1,,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMG-B1DBEB52F4,primary_1x1x2,6.0,3,1.499904;2.3261729;3.4900949,0.8262688751652667,0.6065254849647046,21824,0.13248457341345274,0,0,,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0.9570431013725018,0.9109904648934715,0.9833749625337197,3,39.88199999999999,0.9986478365384616,19968,39.93599999999999,30,1,2,98.42199999999997,0.9999593603316197,49213,98.42599999999997,41,1,0.9109904648934715,0.9986478365384616,0.0684337789132716,0.023062183493772526,0.3053834642654954,,0.9833749625337197,0.9999593603316197,0.019982016185433115,0.00867219502447797,0.2912563251791584,,0.15769593956562794,0.08900953510652858,0.016625037466280346,5.0,3.761999999999999,0.9641209636084059,1951.0,3.9019999999999992,19.0,1.0,10.0,1.0319999999999998,0.6201923076923077,832.0,1.6639999999999995,22.0,1.0
IMG-825C59B3C8,primary_1x1x2,6.0,3,1.499904;2.3261729;3.4900949,0.8262688751652667,0.8786427040046584,16598,0.6187484430482602,0,0,0.9825282631038027,0.029502572898799314,0.031393228524961805,4,0.9419999999999997,0.9127906976744186,516,1.0319999999999998,12,1,4,1.1759999999999997,0.9230769230769231,637,1.2739999999999998,12,1,0.8408617095205003,0.413093196112064,0.2903750431225667,2,14.445999999999996,0.9997231833910034,7225,14.449999999999996,21,1,6,8.941999999999998,0.758825526137135,5892,11.783999999999999,22,1,0.413093196112064,0.9997231833910034,0.0571755288736421,0.07069754145225844,0.3376398920251517,1.5321464538574219,0.2903750431225667,0.758825526137135,0.14784879996057368,0.0583263515844463,0.30607930789457044,1.441356897354126,0.9107237699773068,0.5574042309891366,0.6782317283524716,5.0,18.639999999999997,0.9559954867165863,9749.0,19.497999999999998,19.0,1.0,5.0,27.433999999999994,0.9967301264351112,13762.0,27.523999999999994,20.0,1.0
IMG-DA4569F340,primary_1x1x2,6.0,3,1.499904;2.3261729;3.4900949,0.8262688751652667,0.649894802811227,7259,1.0,0,0,1.0,0.9552101172441049,0.9686059126661242,1,14.501999999999999,1.0,7251,14.501999999999999,10,1,2,28.565999999999995,0.99985999299965,14285,28.569999999999997,11,1,,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.028586483994203667,,,0.0,0.0,0.0,0.018985625169514513,,,1.0,0.04478988275589514,0.03139408733387578,3.0,0.5699999999999998,0.8382352941176471,340.0,0.6799999999999999,8.0,1.0,6.0,0.8659999999999999,0.9352051835853131,463.0,0.9259999999999999,10.0,1.0
IMG-8BF8DD5DE4,primary_1x1x2,6.0,3,1.499904;2.3261729;3.4900949,0.8262688751652667,0.717425431711146,9597,0.6869163459398465,0,0,0.9886518384021789,0.11453024329262429,0.08553959033934577,4,2.332,0.979009235936188,1191,2.382,12,1,2,2.782,0.9942816297355254,1399,2.798,14,1,0.025280898876404494,0.043946533320511585,0.03320085600733721,2,0.896,0.9803063457330415,457,0.914,11,1,10,0.976,0.8987108655616943,543,1.086,16,1,0.043946533320511585,0.9803063457330415,0.09616309260505819,0.06240984710068276,0.25896044279339075,1.2884005308151245,0.03320085600733721,0.8987108655616943,0.3057169061449098,0.04735554876184653,0.24548065058849097,1.164440631866455,0.9558326678542908,0.8415232233868641,0.881259553653317,1.0,17.502,1.0,8751.0,17.502,16.0,1.0,3.0,28.756,0.9975716367168529,14413.0,28.826,19.0,1.0
IMG-16B3264BD9,primary_1x1x2,6.0,3,1.499904;2.3261729;3.4900949,0.8262688751652667,0.6534130404559989,2350,0.3475710127349816,0,0,0.5469107551487414,0.3122233571671774,0.09210526315789473,1,1.8339999999999994,1.0,917,1.8339999999999994,15,1,5,0.5999999999999998,0.7653061224489796,392,0.7839999999999998,11,1,0.0,0.0,0.007518796992481203,0,0.0,0.0,0,0.0,0,0,4,0.045999999999999985,0.71875,32,0.06399999999999997,10,0,0.0,0.0,0.0,0.04579502894109635,,,0.007518796992481203,0.71875,0.46992481203007536,0.05885808270676693,0.20069260732513533,1.0914593935012817,0.8947643979057591,0.6877766428328226,0.900375939849624,1.0,4.039999999999998,1.0,2020.0,4.039999999999998,15.0,1.0,1.0,7.663999999999997,1.0,3832.0,7.663999999999997,21.0,1.0
IMG-34B5A93F0D,primary_1x1x2,6.0,3,1.499904;2.3261729;3.4900949,0.8262688751652667,0.6217367820920603,20720,-0.031218591089605664,0,0,0.5265947554398364,0.6823319602130011,0.23882265275707898,4,53.779999999999994,0.9898766795508926,27165,54.32999999999999,18,1,1,12.819999999999999,1.0,6410,12.819999999999999,16,1,0.0,0.04903044308248769,0.03871087928464978,1,3.9039999999999995,1.0,1952,3.9039999999999995,16,1,4,1.9239999999999997,0.9258902791145333,1039,2.0779999999999994,19,1,0.04903044308248769,1.0,0.012559027428915908,0.05970561639706622,0.48628492776598786,1.4522093534469604,0.03871087928464978,0.9258902791145333,0.0745156482861401,0.07343517138599107,0.23942696192440657,1.3016210794448853,0.4707080998471727,0.2686375967045112,0.7224664679582712,8.0,14.081999999999999,0.6583450210378682,10695.0,21.389999999999997,19.0,1.0,2.0,38.779999999999994,0.999948429683874,19391.0,38.78199999999999,27.0,1.0
IMG-893073F906,primary_1x1x2,6.0,3,1.499904;2.3261729;3.4900949,0.8262688751652667,0.6702867688813174,9443,0.15549024463427755,0,0,0.0,0.00018489414810021263,0.000921712080188951,1,0.004,1.0,2,0.004,2,0,2,0.018,0.5625,16,0.032,11,0,0.8739412057797707,0.7293149671812887,0.9086352900512702,2,15.766,0.9992394473317278,7889,15.778,19,1,1,31.546,1.0,15773,31.546,35,1,0.7293149671812887,0.9992394473317278,0.09244707405010631,0.058056762503466766,0.3723299129132968,1.925281047821045,0.9086352900512702,1.0,0.028803502505904716,0.04104499107091422,0.3529462995489913,2.226815938949585,0.28530973451327435,0.27050013867061107,0.09044299786854082,5.0,5.344,0.9131920710868079,2926.0,5.852,18.0,1.0,12.0,1.552,0.4942675159235669,1570.0,3.14,25.0,1.0
IMG-EE9195B25E,primary_1x1x2,6.0,3,1.499904;2.3261729;3.4900949,0.8262688751652667,0.7842258331332213,14696,0.09983915864888174,0,0,0.0,0.0,0.002848495638241054,0,0.0,0.0,0,0.0,0,0,1,0.12799999999999997,1.0,64,0.12799999999999997,7,0,0.16494845360824742,0.17260675504629938,0.03778707495104148,3,5.1419999999999995,0.9922809725974527,2591,5.1819999999999995,19,1,9,1.2679999999999998,0.7467608951707891,849,1.6979999999999995,23,1,0.17260675504629938,0.9922809725974527,0.09992672040503633,0.032742655386050236,0.3803887738654412,,0.03778707495104148,0.7467608951707891,0.20028484956382414,0.019672423001602275,0.2805505333707266,1.1581299304962158,0.9078271381081898,0.8273932449537006,0.9593644294107174,1.0,24.839999999999993,1.0,12420.0,24.839999999999993,21.0,1.0,2.0,43.105999999999995,0.9999072141034563,21555.0,43.10999999999999,26.0,1.0
